participant,language,task,word,stop,foll_vowel, type, duration,corr,excl,reason,negvotva,posvotva,
45,hu,q,kis,k,i,POS_VOT,36,,,,,,
45,hu,q,kis,k,i,,,,TRUE,NV,,,
45,hu,q,kis,k,i,POS_VOT,26,,,,,,
78,hu,c,kisázsiai,k,i,POS_VOT,35,,,,,,
82,hu,c,kisbuszba,k,i,POS_VOT,42,,,,,,
45,hu,c,kiscica,k,i,POS_VOT,38,,,,,,
49,hu,c,kisebb,k,i,POS_VOT,43,,,,,,
82,hu,c,kisebb,k,i,POS_VOT,55,FALSE,,,,,
2,hu,q,kisebb,k,i,POS_VOT,39,,,,,,
3,hu,q,kisebb,k,i,POS_VOT,45,,,,,,
29,hu,q,kisebb,k,i,POS_VOT,30,,,,,,
32,hu,q,kisebb,k,i,POS_VOT,47,FALSE,,,,,
45,hu,q,kisebb,k,i,POS_VOT,47,FALSE,,,,,
51,hu,q,kisebb,k,i,POS_VOT,32,,,,,,
82,hu,q,kisebb,k,i,POS_VOT,38,TRUE,,,,,
1,hu,r,kisebb,k,i,POS_VOT,39,,,,,,
2,hu,r,kisebb,k,i,POS_VOT,41,,,,,,
3,hu,r,kisebb,k,i,POS_VOT,44,,,,,,
4,hu,r,kisebb,k,i,,,,TRUE,NR,,,
6,hu,r,kisebb,k,i,POS_VOT,45,,,,,,
7,hu,r,kisebb,k,i,POS_VOT,38,,,,,,
10,hu,r,kisebb,k,i,POS_VOT,34,,,,,,
14,hu,r,kisebb,k,i,POS_VOT,36,,,,,,
23,hu,r,kisebb,k,i,POS_VOT,33,,,,,,
24,hu,r,kisebb,k,i,POS_VOT,54,FALSE,,,,,
29,hu,r,kisebb,k,i,,,,TRUE,NR,,,
32,hu,r,kisebb,k,i,POS_VOT,36,,,,,,
38,hu,r,kisebb,k,i,POS_VOT,36,,,,,,
45,hu,r,kisebb,k,i,POS_VOT,37,,,,,,
47,hu,r,kisebb,k,i,POS_VOT,71,FALSE,,,,,
49,hu,r,kisebb,k,i,POS_VOT,38,,,,,,
50,hu,r,kisebb,k,i,POS_VOT,39,,,,,,
51,hu,r,kisebb,k,i,POS_VOT,35,,,,,,
52,hu,r,kisebb,k,i,POS_VOT,39,,,,,,
60,hu,r,kisebb,k,i,POS_VOT,43,,,,,,
61,hu,r,kisebb,k,i,POS_VOT,45,,,,,,
67,hu,r,kisebb,k,i,POS_VOT,37,,,,,,
78,hu,r,kisebb,k,i,POS_VOT,49,FALSE,,,,,
79,hu,r,kisebb,k,i,POS_VOT,40,,,,,,
82,hu,r,kisebb,k,i,POS_VOT,43,,,,,,
147,hu,r,kisebb,k,i,POS_VOT,32,,,,,,
149,hu,r,kisebb,k,i,POS_VOT,63,FALSE,,,,,
165,hu,r,kisebb,k,i,POS_VOT,30,,,,,,
6,hu,s,kisebb,k,i,POS_VOT,30,,,,,,
29,hu,s,kisebb,k,i,POS_VOT,31,,,,,,
45,hu,s,kisebb,k,i,POS_VOT,29,,,,,,
52,hu,s,kisebb,k,i,POS_VOT,30,,,,,,
82,hu,c,kisebb,k,i,POS_VOT,49,FALSE,,,,,
2,hu,q,kisebb,k,i,POS_VOT,21,,,,,,
3,hu,q,kisebb,k,i,POS_VOT,25,TRUE,,,,,
32,hu,r,kisebb,k,i,POS_VOT,51,TRUE,,,,,
47,hu,c,kisemberekkel,k,i,POS_VOT,33,,,,,,
6,hu,s,kíséretében,k,iː,POS_VOT,34,,,,,,
49,hu,s,kísérlet,k,iː,POS_VOT,47,FALSE,,,,,
50,hu,s,kísérlet,k,iː,POS_VOT,10,FALSE,,,,,
78,hu,s,kísérlet,k,iː,POS_VOT,45,,,,,,
82,hu,s,kísérletben,k,iː,POS_VOT,45,,,,,,
2,hu,s,kísérletei,k,iː,POS_VOT,31,TRUE,,,,,
82,hu,s,kísérletei,k,iː,POS_VOT,43,,,,,,
14,hu,s,kísérletek,k,iː,POS_VOT,17,,,,,,
82,hu,s,kísérletek,k,iː,POS_VOT,45,,,,,,
4,hu,s,kísérleteket,k,iː,,,,TRUE,NR,,,
2,hu,s,kísérletet,k,iː,POS_VOT,43,,,,,,
32,hu,s,kísérletet,k,iː,POS_VOT,29,,,,,,
45,hu,s,kísérletet,k,iː,POS_VOT,28,TRUE,,,,,
61,hu,s,kísérletet,k,iː,POS_VOT,56,FALSE,,,,,
32,hu,s,kísérletet,k,iː,POS_VOT,53,TRUE,,,,,
32,hu,s,kísérletet,k,iː,,,,TRUE,VA,-45,43,
165,hu,c,kísérletezhetek,k,iː,POS_VOT,35,,,,,,
49,hu,q,kísérleti,k,iː,POS_VOT,18,,,,,,
49,hu,q,kísérleti,k,iː,POS_VOT,33,,,,,,
32,hu,s,kísérletnél,k,iː,POS_VOT,37,,,,,,
49,hu,s,kísérletről,k,iː,POS_VOT,32,,,,,,
60,hu,s,kísérletről,k,iː,POS_VOT,54,FALSE,,,,,
10,hu,s,kísérlettel,k,iː,POS_VOT,25,,,,,,
45,hu,q,kísérni,k,iː,,,,TRUE,NV,,,
24,hu,senr,kísérte,k,iː,POS_VOT,37,,,,,,
49,hu,q,kisfaludy,k,i,POS_VOT,30,,,,,,
60,hu,q,kisfiammal,k,i,POS_VOT,48,TRUE,,,,,
3,hu,c,kisfiú,k,i,POS_VOT,33,TRUE,,,,,
24,hu,q,kisföldalattival,k,i,POS_VOT,40,,,,,,
78,hu,c,kisgyerek,k,i,POS_VOT,60,FALSE,,,,,
47,hu,q,kisgyerek,k,i,POS_VOT,44,,,,,,
49,hu,q,kisgyerek,k,i,POS_VOT,34,,,,,,
78,hu,q,kisgyerek,k,i,POS_VOT,52,FALSE,,,,,
51,hu,c,kisgyerekek,k,i,POS_VOT,46,FALSE,,,,,
79,hu,q,kisgyerekeket,k,i,POS_VOT,42,,,,,,
82,hu,c,kisgyerekekkel,k,i,POS_VOT,24,TRUE,,,,,
38,hu,q,kisgyerekeknél,k,i,POS_VOT,43,,,,,,
4,hu,q,kisgyerekes,k,i,POS_VOT,23,TRUE,,,,,
45,hu,q,kisgyerekes,k,i,POS_VOT,32,,,,,,
49,hu,q,kisgyerekkel,k,i,POS_VOT,34,,,,,,
32,hu,q,kisgyerekként,k,i,POS_VOT,48,TRUE,,,,,
38,hu,q,kisgyereknél,k,i,POS_VOT,38,,,,,,
52,hu,q,kisgyermek,k,i,POS_VOT,50,FALSE,,,,,
79,hu,q,kisgyermeket,k,i,POS_VOT,48,FALSE,,,,,
51,hu,q,kisiparosok,k,i,POS_VOT,31,,,,,,
45,hu,q,kiskorában,k,i,,,,TRUE,NV,,,
10,hu,c,kiskoromban,k,i,POS_VOT,34,,,,,,
1,hu,q,kislábujjamat,k,i,POS_VOT,10,TRUE,,,,,
67,hu,q,kislánya,k,i,POS_VOT,24,TRUE,,,,,
24,hu,c,kislányom,k,i,POS_VOT,45,,,,,,
82,hu,c,kislányom,k,i,POS_VOT,47,FALSE,,,,,
147,hu,c,kislányom,k,i,POS_VOT,29,,,,,,
24,hu,q,kislányom,k,i,POS_VOT,41,,,,,,
24,hu,c,kislányom,k,i,POS_VOT,45,,,,,,
147,hu,c,kislányom,k,i,POS_VOT,18,,,,,,
24,hu,q,kislányom,k,i,POS_VOT,43,,,,,,
24,hu,s,kislányomat,k,i,POS_VOT,40,,,,,,
24,hu,c,kislányommal,k,i,POS_VOT,41,,,,,,
24,hu,c,kislányommal,k,i,POS_VOT,54,TRUE,,,,,
147,hu,c,kislányomnál,k,i,POS_VOT,23,,,,,,
60,hu,c,kismama,k,i,POS_VOT,30,TRUE,,,,,
50,hu,q,kismama,k,i,POS_VOT,37,,,,,,
1,hu,r,kismamák,k,i,POS_VOT,38,,,,,,
2,hu,r,kismamák,k,i,POS_VOT,31,,,,,,
3,hu,r,kismamák,k,i,POS_VOT,44,TRUE,,,,,
4,hu,r,kismamák,k,i,POS_VOT,21,,,,,,
6,hu,r,kismamák,k,i,POS_VOT,39,,,,,,
7,hu,r,kismamák,k,i,POS_VOT,31,TRUE,,,,,
10,hu,r,kismamák,k,i,POS_VOT,24,,,,,,
14,hu,r,kismamák,k,i,POS_VOT,31,,,,,,
23,hu,r,kismamák,k,i,POS_VOT,24,,,,,,
24,hu,r,kismamák,k,i,POS_VOT,35,,,,,,
29,hu,r,kismamák,k,i,POS_VOT,26,TRUE,,,,,
32,hu,r,kismamák,k,i,POS_VOT,32,,,,,,
38,hu,r,kismamák,k,i,POS_VOT,33,,,,,,
45,hu,r,kismamák,k,i,POS_VOT,26,,,,,,
47,hu,r,kismamák,k,i,POS_VOT,48,FALSE,,,,,
49,hu,r,kismamák,k,i,POS_VOT,32,,,,,,
50,hu,r,kismamák,k,i,POS_VOT,22,,,,,,
51,hu,r,kismamák,k,i,POS_VOT,25,,,,,,
52,hu,r,kismamák,k,i,POS_VOT,46,FALSE,,,,,
60,hu,r,kismamák,k,i,POS_VOT,34,,,,,,
61,hu,r,kismamák,k,i,POS_VOT,27,,,,,,
67,hu,r,kismamák,k,i,POS_VOT,24,,,,,,
78,hu,r,kismamák,k,i,POS_VOT,33,,,,,,
79,hu,r,kismamák,k,i,POS_VOT,25,,,,,,
82,hu,r,kismamák,k,i,POS_VOT,37,TRUE,,,,,
147,hu,r,kismamák,k,i,POS_VOT,34,,,,,,
149,hu,r,kismamák,k,i,POS_VOT,44,,,,,,
165,hu,r,kismamák,k,i,POS_VOT,34,,,,,,
32,hu,r,kismamák,k,i,POS_VOT,40,,,,,,
60,hu,r,kismamák,k,i,POS_VOT,35,,,,,,
61,hu,q,kismartonba,k,i,POS_VOT,36,,,,,,
45,hu,q,kismedvét,k,i,POS_VOT,64,TRUE,,,,,
147,hu,q,kispesten,k,i,POS_VOT,32,TRUE,,,,,
147,hu,q,kispesti,k,i,POS_VOT,44,TRUE,,,,,
49,hu,q,kissé,k,i,POS_VOT,18,,,,,,
51,hu,q,kissé,k,i,POS_VOT,26,,,,,,
51,hu,q,kissé,k,i,POS_VOT,21,,,,,,
4,hu,c,kisunokáim,k,i,POS_VOT,46,FALSE,,,,,
2,hu,c,kisváros,k,i,POS_VOT,48,TRUE,,,,,
2,hu,c,kisvárosba,k,i,POS_VOT,36,TRUE,,,,,
82,hu,c,kisvasúttal,k,i,POS_VOT,40,,,,,,
147,hu,q,kiszakadt,k,i,POS_VOT,31,,,,,,
10,hu,q,kiszakítak,k,i,POS_VOT,31,,,,,,
10,hu,q,kiszakítak,k,i,POS_VOT,31,,,,,,
1,hu,q,kiszámítani,k,i,POS_VOT,26,TRUE,,,,,
4,hu,q,kiszámítani,k,i,,,,TRUE,NR,,,
50,hu,c,kiszámlázták,k,i,POS_VOT,44,,,,,,
49,hu,r,kiszáradt,k,i,POS_VOT,29,,,,,,
79,hu,senr,kiszáradt,k,i,POS_VOT,34,,,,,,
82,hu,c,kiszerelésben,k,i,POS_VOT,37,,,,,,
61,hu,q,kiszolgálni,k,i,POS_VOT,34,,,,,,
147,hu,q,kiszóródás,k,i,POS_VOT,43,TRUE,,,,,
78,hu,q,kiszűrni,k,i,POS_VOT,38,,,,,,
32,hu,q,kit,k,i,POS_VOT,45,TRUE,,,,,
79,hu,q,kit,k,i,POS_VOT,27,,,,,,
67,hu,c,kitaláljak,k,i,POS_VOT,44,,,,,,
79,hu,q,kitalálk,k,i,POS_VOT,16,,,,,,
45,hu,c,kitalálta,k,i,POS_VOT,41,,,,,,
147,hu,c,kitartás,k,i,POS_VOT,39,TRUE,,,,,
47,hu,s,kitartás,k,i,POS_VOT,59,TRUE,,,,,
147,hu,c,kitartó,k,i,,,,TRUE,NV,,,
45,hu,s,kitartóak,k,i,POS_VOT,44,,,,,,
47,hu,s,kitartóak,k,i,POS_VOT,42,TRUE,,,,,
47,hu,q,kitelepedek,k,i,POS_VOT,51,FALSE,,,,,
45,hu,q,kiteljesedést,k,i,POS_VOT,39,,,,,,
45,hu,q,kiterjedésed,k,i,POS_VOT,44,,,,,,
82,hu,q,kitiltják,k,i,POS_VOT,39,,,,,,
45,hu,c,kitisztult,k,i,POS_VOT,22,,,,,,
1,hu,c,kitölteni,k,i,,,,TRUE,NR,,,
82,hu,q,kitöltik,k,i,POS_VOT,43,,,,,,
1,hu,c,kitöltöttem,k,i,POS_VOT,36,TRUE,,,,,
45,hu,c,kitörik,k,i,POS_VOT,46,FALSE,,,,,
47,hu,c,kitörtem,k,i,POS_VOT,37,TRUE,,,,,
78,hu,q,kitűzött,k,i,POS_VOT,65,FALSE,,,,,
78,hu,q,kitűzött,k,i,POS_VOT,28,,,,,,
61,hu,q,kiutaztam,k,i,POS_VOT,52,FALSE,,,,,
61,hu,q,kiutaztam,k,i,,,,TRUE,DU,,,
2,hu,q,kivágjuk,k,i,POS_VOT,35,,,,,,
2,hu,q,kivágnva,k,i,POS_VOT,63,TRUE,,,,,
2,hu,q,kivágunk,k,i,POS_VOT,52,FALSE,,,,,
49,hu,q,kiválasztani,k,i,POS_VOT,57,TRUE,,,,,
149,hu,q,kiválasztott,k,i,POS_VOT,45,,,,,,
50,hu,s,kiválasztottak,k,i,POS_VOT,53,FALSE,,,,,
78,hu,q,kiváltani,k,i,POS_VOT,43,,,,,,
67,hu,c,kiválthassák,k,i,POS_VOT,43,,,,,,
3,hu,c,kíván,k,iː,POS_VOT,39,,,,,,
60,hu,q,kíván,k,iː,POS_VOT,41,,,,,,
29,hu,q,kíváncsi,k,iː,POS_VOT,29,,,,,,
6,hu,c,kíváncsiak,k,iː,POS_VOT,52,FALSE,,,,,
47,hu,q,kívánnám,k,iː,POS_VOT,42,,,,,,
1,hu,c,kívánok,k,iː,POS_VOT,34,,,,,,
60,hu,c,kívánok,k,iː,,,,TRUE,NR,,,
60,hu,q,kívánságok,k,iː,POS_VOT,48,FALSE,,,,,
60,hu,q,kívánságok,k,iː,POS_VOT,51,FALSE,,,,,
1,hu,r,kívánt,k,iː,POS_VOT,46,TRUE,,,,,
2,hu,r,kívánt,k,iː,POS_VOT,35,,,,,,
3,hu,r,kívánt,k,iː,POS_VOT,42,,,,,,
4,hu,r,kívánt,k,iː,POS_VOT,36,,,,,,
6,hu,r,kívánt,k,iː,POS_VOT,31,,,,,,
7,hu,r,kívánt,k,iː,POS_VOT,70,TRUE,,,,,
10,hu,r,kívánt,k,iː,POS_VOT,49,FALSE,,,,,
14,hu,r,kívánt,k,iː,POS_VOT,44,,,,,,
23,hu,r,kívánt,k,iː,POS_VOT,30,,,,,,
24,hu,r,kívánt,k,iː,POS_VOT,76,FALSE,,,,,
29,hu,r,kívánt,k,iː,POS_VOT,43,,,,,,
32,hu,r,kívánt,k,iː,POS_VOT,51,FALSE,,,,,
38,hu,r,kívánt,k,iː,POS_VOT,44,,,,,,
45,hu,r,kívánt,k,iː,POS_VOT,52,FALSE,,,,,
47,hu,r,kívánt,k,iː,POS_VOT,68,FALSE,,,,,
49,hu,r,kívánt,k,iː,POS_VOT,38,,,,,,
50,hu,r,kívánt,k,iː,POS_VOT,39,,,,,,
51,hu,r,kívánt,k,iː,POS_VOT,37,,,,,,
52,hu,r,kívánt,k,iː,POS_VOT,35,,,,,,
60,hu,r,kívánt,k,iː,POS_VOT,43,,,,,,
61,hu,r,kívánt,k,iː,POS_VOT,55,FALSE,,,,,
67,hu,r,kívánt,k,iː,POS_VOT,51,FALSE,,,,,
78,hu,r,kívánt,k,iː,POS_VOT,51,FALSE,,,,,
79,hu,r,kívánt,k,iː,POS_VOT,38,,,,,,
82,hu,r,kívánt,k,iː,POS_VOT,51,FALSE,,,,,
147,hu,r,kívánt,k,iː,POS_VOT,46,FALSE,,,,,
149,hu,r,kívánt,k,iː,POS_VOT,55,FALSE,,,,,
165,hu,r,kívánt,k,iː,POS_VOT,47,FALSE,,,,,
49,hu,s,kívánták,k,iː,POS_VOT,28,,,,,,
147,hu,c,kívánunk,k,iː,POS_VOT,27,,,,,,
51,hu,r,kívé,k,iː,POS_VOT,56,FALSE,,,,,
47,hu,q,kivégezték,k,i,POS_VOT,49,FALSE,,,,,
78,hu,s,kivégezték,k,i,POS_VOT,103,TRUE,,,,,
7,hu,s,kivégeztette,k,i,POS_VOT,43,,,,,,
10,hu,s,kivégeztette,k,i,POS_VOT,48,FALSE,,,,,
149,hu,s,kivégeztette,k,i,POS_VOT,29,,,,,,
78,hu,q,kivehetős,k,i,POS_VOT,28,,,,,,
78,hu,q,kivehetős,k,i,POS_VOT,50,FALSE,,,,,
78,hu,q,kivehetős,k,i,POS_VOT,50,FALSE,,,,,
23,hu,q,kivel,k,i,,,,TRUE,NR,,,
52,hu,s,kivenni,k,i,POS_VOT,42,,,,,,
47,hu,q,kiverni,k,i,POS_VOT,58,FALSE,,,,,
10,hu,q,kiveszik,k,i,POS_VOT,52,FALSE,,,,,
10,hu,q,kiveszik,k,i,POS_VOT,52,FALSE,,,,,
4,hu,c,kivétel,k,i,POS_VOT,20,,,,,,
149,hu,c,kivétel,k,i,POS_VOT,33,,,,,,
1,hu,c,kivételek,k,i,POS_VOT,13,FALSE,,,,,
4,hu,q,kivételével,k,i,,,,TRUE,NR,,,
49,hu,q,kivételnek,k,i,POS_VOT,42,,,,,,
60,hu,c,kivették,k,i,POS_VOT,43,,,,,,
165,hu,q,kivették,k,i,,,,TRUE,NR,,,
165,hu,c,kivettük,k,i,POS_VOT,24,TRUE,,,,,
38,hu,q,kivitelezési,k,i,,,,TRUE,ND,,,
149,hu,s,kivot,k,i,POS_VOT,39,,,,,,
165,hu,q,kivonnám,k,i,,,,TRUE,NR,,,
1,hu,c,kívül,k,iː,,,,TRUE,NR,,,
23,hu,c,kívül,k,iː,POS_VOT,52,FALSE,,,,,
24,hu,c,kívül,k,iː,POS_VOT,85,FALSE,,,,,
82,hu,c,kívül,k,iː,POS_VOT,61,FALSE,,,,,
24,hu,q,kívül,k,iː,POS_VOT,47,FALSE,,,,,
49,hu,q,kívül,k,iː,POS_VOT,43,TRUE,,,,,
51,hu,q,kívül,k,iː,POS_VOT,50,FALSE,,,,,
7,hu,s,kívül,k,iː,POS_VOT,63,TRUE,,,,,
38,hu,s,kívül,k,iː,POS_VOT,56,FALSE,,,,,
50,hu,s,kívül,k,iː,,,,TRUE,NR,,,
51,hu,s,kívül,k,iː,POS_VOT,72,TRUE,,,,,
61,hu,s,kívül,k,iː,POS_VOT,78,FALSE,,,,,
79,hu,s,kívül,k,iː,POS_VOT,67,FALSE,,,,,
147,hu,s,kívül,k,iː,POS_VOT,50,FALSE,,,,,
149,hu,s,kívül,k,iː,POS_VOT,58,FALSE,,,,,
165,hu,s,kívül,k,iː,POS_VOT,61,FALSE,,,,,
82,hu,c,kívül,k,iː,POS_VOT,63,FALSE,,,,,
49,hu,q,kívül,k,iː,POS_VOT,38,,,,,,
50,hu,s,kívül,k,iː,POS_VOT,65,FALSE,,,,,
51,hu,s,kívül,k,iː,POS_VOT,71,FALSE,,,,,
165,hu,s,kívül,k,iː,POS_VOT,43,,,,,,
49,hu,q,kívül,k,iː,POS_VOT,67,FALSE,,,,,
51,hu,s,kívül,k,iː,POS_VOT,82,FALSE,,,,,
49,hu,q,kívül,k,iː,POS_VOT,49,FALSE,,,,,
50,hu,s,kívülre,k,iː,POS_VOT,64,FALSE,,,,,
23,hu,c,kívülről,k,iː,POS_VOT,43,,,,,,
147,hu,c,kizárják,k,i,POS_VOT,46,FALSE,,,,,
32,hu,q,kizökkentjük,k,i,POS_VOT,32,,,,,,
23,hu,c,kö,k,ø,POS_VOT,23,TRUE,,,,,
47,hu,c,kő,k,øː,POS_VOT,49,FALSE,,,,,
24,hu,q,kó,k,oː,POS_VOT,38,,,,,,
149,hu,q,kö,k,ø,POS_VOT,31,TRUE,,,,,
147,hu,q,kőbánya,k,øː,POS_VOT,35,,,,,,
60,hu,c,kockázatai,k,o,POS_VOT,33,,,,,,
50,hu,c,kockázatát,k,o,,,,TRUE,NR,,,
60,hu,c,kockázatokkal,k,o,POS_VOT,77,FALSE,,,,,
14,hu,c,kockázatos,k,o,,,,TRUE,NR,,,
50,hu,c,kockázatot,k,o,POS_VOT,31,,,,,,
50,hu,q,kockázatot,k,o,,,,TRUE,NR,,,
50,hu,q,kockáztassák,k,o,POS_VOT,55,TRUE,,,,,
79,hu,c,kockáztatni,k,o,POS_VOT,42,,,,,,
79,hu,q,kocogás,k,o,POS_VOT,21,,,,,,
79,hu,q,kocogok,k,o,POS_VOT,31,,,,,,
79,hu,s,kocs,k,o,POS_VOT,31,TRUE,,,,,
47,hu,c,kocsi,k,o,POS_VOT,24,,,,,,
45,hu,q,kocsi,k,o,POS_VOT,45,TRUE,,,,,
61,hu,q,kocsiba,k,o,POS_VOT,51,FALSE,,,,,
2,hu,c,kocsit,k,o,POS_VOT,36,,,,,,
24,hu,q,kocsit,k,o,POS_VOT,27,,,,,,
24,hu,q,kocsit,k,o,POS_VOT,27,TRUE,,,,,
61,hu,q,kocsival,k,o,POS_VOT,9,TRUE,,,,,
79,hu,q,kocsival,k,o,POS_VOT,36,,,,,,
61,hu,q,kocsizni,k,o,POS_VOT,37,TRUE,,,,,
6,hu,s,köd,k,ø,POS_VOT,30,,,,,,
7,hu,s,köd,k,ø,POS_VOT,39,,,,,,
29,hu,s,köd,k,ø,POS_VOT,39,,,,,,
38,hu,s,köd,k,ø,POS_VOT,46,FALSE,,,,,
45,hu,s,köd,k,ø,POS_VOT,34,,,,,,
49,hu,s,köd,k,ø,POS_VOT,15,TRUE,,,,,
50,hu,s,köd,k,ø,POS_VOT,66,FALSE,,,,,
51,hu,s,köd,k,ø,POS_VOT,34,,,,,,
52,hu,s,köd,k,ø,POS_VOT,53,FALSE,,,,,
60,hu,s,köd,k,ø,POS_VOT,32,,,,,,
61,hu,s,köd,k,ø,POS_VOT,37,,,,,,
78,hu,s,köd,k,ø,POS_VOT,37,,,,,,
79,hu,s,köd,k,ø,POS_VOT,43,,,,,,
147,hu,s,köd,k,ø,POS_VOT,41,,,,,,
4,hu,q,kodály,k,o,POS_VOT,32,,,,,,
52,hu,s,ködben,k,ø,POS_VOT,24,,,,,,
165,hu,s,ködben,k,ø,POS_VOT,30,,,,,,
4,hu,r,köddel,k,ø,POS_VOT,32,,,,,,
23,hu,r,köddel,k,ø,POS_VOT,26,,,,,,
47,hu,r,köddel,k,ø,POS_VOT,40,,,,,,
24,hu,senr,köddel,k,ø,,,,TRUE,NR,,,
47,hu,senr,köddel,k,ø,POS_VOT,26,,,,,,
60,hu,s,ködnek,k,ø,POS_VOT,51,FALSE,,,,,
23,hu,c,köhögés,k,ø,POS_VOT,23,,,,,,
78,hu,c,kokain,k,ø,POS_VOT,47,FALSE,,,,,
78,hu,q,kőke,k,øː,POS_VOT,42,,,,,,
78,hu,c,kőkeményen,k,øː,POS_VOT,45,,,,,,
78,hu,q,kőkeményen,k,øː,POS_VOT,45,,,,,,
50,hu,c,köl,k,ø,POS_VOT,28,,,,,,
67,hu,c,kölcsön,k,ø,POS_VOT,22,TRUE,,,,,
82,hu,c,kölcsön,k,ø,POS_VOT,50,FALSE,,,,,
67,hu,s,kölcsönhatás,k,ø,POS_VOT,35,,,,,,
147,hu,q,kölcsönösen,k,ø,POS_VOT,16,,,,,,
67,hu,c,kölcsönről,k,ø,POS_VOT,59,FALSE,,,,,
60,hu,c,köldökzsinór,k,ø,,,,TRUE,VA,-32,35,
78,hu,c,kolik,k,o,POS_VOT,58,FALSE,,,,,
49,hu,c,köll,k,ø,POS_VOT,39,,,,,,
49,hu,q,köll,k,ø,POS_VOT,37,TRUE,,,,,
147,hu,q,kollega,k,o,POS_VOT,23,,,,,,
24,hu,q,kollegák,k,o,POS_VOT,50,FALSE,,,,,
49,hu,q,kollégák,k,o,POS_VOT,20,,,,,,
147,hu,q,kollegák,k,o,POS_VOT,43,,,,,,
147,hu,q,kollegák,k,o,POS_VOT,41,,,,,,
1,hu,c,kollégákkal,k,o,,,,TRUE,NR,,,
147,hu,q,kollegákkal,k,o,POS_VOT,41,TRUE,,,,,
1,hu,c,kollégám,k,o,POS_VOT,22,,,,,,
49,hu,c,kollégám,k,o,POS_VOT,18,,,,,,
165,hu,c,kollegám,k,o,POS_VOT,15,TRUE,,,,,
4,hu,q,kollégám,k,o,POS_VOT,45,,,,,,
147,hu,q,kollegám,k,o,POS_VOT,37,,,,,,
45,hu,q,kolléganő,k,o,POS_VOT,46,FALSE,,,,,
47,hu,c,kolléganőm,k,o,POS_VOT,50,FALSE,,,,,
47,hu,c,kolléganőm,k,o,POS_VOT,30,,,,,,
45,hu,q,kölök,k,ø,POS_VOT,44,,,,,,
38,hu,q,költenek,k,ø,POS_VOT,39,,,,,,
67,hu,c,költeni,k,ø,POS_VOT,32,,,,,,
38,hu,q,költötték,k,ø,POS_VOT,46,FALSE,,,,,
23,hu,c,költöztem,k,ø,POS_VOT,26,,,,,,
23,hu,c,költöztem,k,ø,POS_VOT,24,,,,,,
149,hu,q,költöztünk,k,ø,POS_VOT,51,FALSE,,,,,
50,hu,c,költségeit,k,ø,POS_VOT,38,,,,,,
50,hu,c,költségek,k,ø,POS_VOT,28,,,,,,
50,hu,c,költségeke,k,ø,POS_VOT,34,,,,,,
50,hu,c,költségeket,k,ø,POS_VOT,54,FALSE,,,,,
50,hu,c,kom,k,o,POS_VOT,59,FALSE,,,,,
50,hu,c,kom,k,o,POS_VOT,61,TRUE,,,,,
50,hu,q,kómás,k,oː,POS_VOT,33,TRUE,,,,,
78,hu,s,kombinációban,k,o,POS_VOT,48,FALSE,,,,,
78,hu,s,kombinációban,k,o,POS_VOT,48,FALSE,,,,,
78,hu,q,kombinált,k,o,POS_VOT,73,FALSE,,,,,
147,hu,q,kombinált,k,o,POS_VOT,25,,,,,,
78,hu,q,kombinó,k,o,POS_VOT,30,,,,,,
61,hu,q,kombínóról,k,o,POS_VOT,49,FALSE,,,,,
149,hu,q,komfortosabb,k,o,POS_VOT,41,,,,,,
47,hu,q,kommanista,k,o,POS_VOT,62,FALSE,,,,,
32,hu,q,kommersz,k,o,POS_VOT,37,,,,,,
47,hu,c,kommonikálni,k,o,POS_VOT,50,FALSE,,,,,
79,hu,q,kommun,k,o,POS_VOT,47,FALSE,,,,,
51,hu,q,kommunális,k,o,POS_VOT,41,,,,,,
49,hu,s,kommuniká,k,o,POS_VOT,32,,,,,,
32,hu,c,kommunikáció,k,o,POS_VOT,44,,,,,,
3,hu,s,kommunikáció,k,o,POS_VOT,49,FALSE,,,,,
32,hu,s,kommunikáció,k,o,POS_VOT,40,,,,,,
49,hu,s,kommunikáció,k,o,POS_VOT,30,,,,,,
60,hu,s,kommunikáció,k,o,POS_VOT,43,,,,,,
32,hu,c,kommunikáció,k,o,POS_VOT,51,FALSE,,,,,
165,hu,q,kommunikációelmélethez,k,o,POS_VOT,40,TRUE,,,,,
32,hu,c,kommunikációra,k,o,POS_VOT,24,TRUE,,,,,
49,hu,s,kommunikációról,k,o,POS_VOT,40,,,,,,
61,hu,q,kommunikációs,k,o,POS_VOT,35,,,,,,
165,hu,s,kommunikációs,k,o,POS_VOT,31,TRUE,,,,,
61,hu,q,kommunikációs,k,o,POS_VOT,24,,,,,,
165,hu,s,kommunikációs,k,o,POS_VOT,34,,,,,,
3,hu,s,kommunikálk,k,o,POS_VOT,40,,,,,,
4,hu,s,kommunikálk,k,o,,,,TRUE,NR,,,
52,hu,s,kommunikálk,k,o,POS_VOT,39,,,,,,
149,hu,s,kommunikálk,k,o,POS_VOT,33,,,,,,
149,hu,s,kommunikálk,k,o,POS_VOT,46,FALSE,,,,,
6,hu,s,kommunikálni,k,o,POS_VOT,49,FALSE,,,,,
45,hu,s,kommunikálni,k,o,POS_VOT,43,,,,,,
3,hu,s,kommunikáltak,k,o,POS_VOT,44,TRUE,,,,,
1,hu,c,komoly,k,o,POS_VOT,19,TRUE,,,,,
51,hu,c,komoly,k,o,POS_VOT,55,FALSE,,,,,
